,ad_id,ad_type,advertiser_id,advertiser_name,public_ids_list,date_range_start,date_range_end,num_of_days,impressions,spend_usd,first_served_timestamp,last_served_timestamp,age_targeting,gender_targeting,spend_range_min_usd,spend_range_max_usd,ad_url
3563,CR295597447655194624,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-24,2019-12-31,6,≤ 10k,≤ 100,2019-12-24 22:30:00+00:00,2020-01-01 07:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR295597447655194624
3564,CR443371810428289024,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-24,2019-12-24,1,≤ 10k,≤ 100,2019-12-25 06:00:00+00:00,2019-12-25 06:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR443371810428289024
3565,CR214954866827591680,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-24,2019-12-31,8,≤ 10k,≤ 100,2019-12-24 20:15:00+00:00,2020-01-01 04:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR214954866827591680
3566,CR99078710765813760,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-24,2019-12-30,6,≤ 10k,≤ 100,2019-12-24 15:45:00+00:00,2019-12-30 21:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR99078710765813760
3567,CR186404466864422912,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-24,2019-12-31,6,≤ 10k,≤ 100,2019-12-24 14:15:00+00:00,2020-01-01 01:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR186404466864422912
3568,CR137746404410916864,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-23,2019-12-31,9,≤ 10k,≤ 100,2019-12-24 00:00:00+00:00,2020-01-01 06:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR137746404410916864
3569,CR456115768669503488,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-23,2019-12-31,8,≤ 10k,≤ 100,2019-12-24 00:15:00+00:00,2019-12-31 22:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR456115768669503488
3570,CR508456370442338304,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-23,2019-12-23,1,≤ 10k,≤ 100,2019-12-24 04:45:00+00:00,2019-12-24 04:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR508456370442338304
3571,CR314297941420408832,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-23,2019-12-31,9,≤ 10k,≤ 100,2019-12-23 22:00:00+00:00,2020-01-01 06:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR314297941420408832
3572,CR48165068927401984,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-23,2019-12-31,8,≤ 10k,≤ 100,2019-12-23 21:45:00+00:00,2019-12-31 20:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR48165068927401984
3573,CR456741871822045184,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-23,2019-12-31,9,≤ 10k,100-1k,2019-12-23 22:45:00+00:00,2020-01-01 07:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR456741871822045184
3574,CR455435170971910144,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-23,2020-04-09,3,≤ 10k,≤ 100,2019-12-23 21:45:00+00:00,2020-04-09 07:30:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR455435170971910144
3575,CR447992027007680512,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-23,2019-12-31,9,≤ 10k,≤ 100,2019-12-23 22:45:00+00:00,2020-01-01 06:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR447992027007680512
3576,CR385901712033972224,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-23,2019-12-31,9,≤ 10k,≤ 100,2019-12-23 21:45:00+00:00,2020-01-01 04:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR385901712033972224
3577,CR70049748366655488,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-23,2019-12-31,9,≤ 10k,≤ 100,2019-12-23 21:45:00+00:00,2020-01-01 08:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR70049748366655488
3578,CR555537389624229888,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-23,2020-05-19,2,≤ 10k,≤ 100,2019-12-23 17:45:00+00:00,2020-05-19 09:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR555537389624229888
3579,CR188197151854034944,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-23,2019-12-31,8,≤ 10k,≤ 100,2019-12-24 01:15:00+00:00,2019-12-31 20:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR188197151854034944
3580,CR356577805640663040,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-22,2019-12-22,1,≤ 10k,≤ 100,2019-12-23 00:15:00+00:00,2019-12-23 00:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR356577805640663040
3581,CR522225829434884096,Image,AR62785000164032512,KIMBERLY WALKER FOR CONGRESS CAMPAIGN,FEC ID C00591388,2019-12-19,2019-12-27,9,≤ 10k,≤ 100,2019-12-19 19:45:00+00:00,2019-12-27 18:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR62785000164032512/creative/CR522225829434884096
3582,CR199409215519850496,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-19,2019-12-30,2,≤ 10k,≤ 100,2019-12-20 01:00:00+00:00,2019-12-31 06:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR199409215519850496
3583,CR340016961503100928,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-18,2019-12-20,2,≤ 10k,≤ 100,2019-12-18 22:30:00+00:00,2019-12-21 04:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR340016961503100928
3584,CR125614393110036480,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-18,2019-12-18,1,≤ 10k,≤ 100,2019-12-18 18:45:00+00:00,2019-12-18 18:45:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR125614393110036480
3585,CR301888097275084800,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-18,2019-12-27,4,≤ 10k,≤ 100,2019-12-19 00:30:00+00:00,2019-12-27 18:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR301888097275084800
3586,CR228709207535255552,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-18,2020-01-11,21,≤ 10k,≤ 100,2019-12-18 13:00:00+00:00,2020-01-11 22:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR228709207535255552
3587,CR82526731440750592,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-17,2019-12-17,1,≤ 10k,≤ 100,2019-12-17 22:45:00+00:00,2019-12-17 22:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR82526731440750592
3588,CR21446661494538240,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-16,2019-12-16,1,≤ 10k,≤ 100,2019-12-16 21:15:00+00:00,2019-12-16 21:15:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR21446661494538240
3589,CR350133224392884224,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-16,2019-12-16,1,≤ 10k,≤ 100,2019-12-16 18:00:00+00:00,2019-12-16 18:00:00+00:00,"18-24, 25-34, 35-44, 45-54, 55-64, ≥65, Unknown age, ≤18","Male, Female, Unknown gender",0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR350133224392884224
3590,CR381314893120274432,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-16,2020-04-02,7,≤ 10k,≤ 100,2019-12-17 01:30:00+00:00,2020-04-03 04:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR381314893120274432
3591,CR60466130141052928,Text,AR428633612972195840,"AMERICAN CIVIL LIBERTIES UNION, INC.",EIN ID 13-3871360,2019-12-16,2019-12-16,1,≤ 10k,≤ 100,2019-12-17 04:00:00+00:00,2019-12-17 04:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR428633612972195840/creative/CR60466130141052928
3592,CR265203991325966336,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 23:15:00+00:00,2020-01-12 03:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR265203991325966336
3593,CR132629277295247360,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR132629277295247360
3594,CR377406953917251584,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR377406953917251584
3595,CR130379951382724608,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,23,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 22:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR130379951382724608
3596,CR553715842454388736,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-12 05:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR553715842454388736
3597,CR241454540166004736,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR241454540166004736
3598,CR445488713909141504,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR445488713909141504
3599,CR379201356893782016,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-13 13:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR379201356893782016
3600,CR267596528628006912,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-13 13:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR267596528628006912
3601,CR135907196335554560,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR135907196335554560
3602,CR552381310216175616,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-12 00:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR552381310216175616
3603,CR337783028753367040,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-11 22:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR337783028753367040
3604,CR346060152287264768,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,24,≤ 10k,≤ 100,2019-12-16 23:00:00+00:00,2020-01-11 22:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR346060152287264768
3605,CR192515552491601920,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR192515552491601920
3606,CR263233666488991744,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR263233666488991744
3607,CR512479758366277632,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-11 22:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR512479758366277632
3608,CR341342972526198784,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-10,22,≤ 10k,≤ 100,2019-12-16 23:00:00+00:00,2020-01-10 15:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR341342972526198784
3609,CR405554451588317184,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,≤ 100,2019-12-16 23:00:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR405554451588317184
3610,CR354150083966533632,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-11 23:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR354150083966533632
3611,CR146984501107490816,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR146984501107490816
3612,CR355451905733820416,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-13 13:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR355451905733820416
3613,CR395810854420873216,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR395810854420873216
3614,CR491122844508356608,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,22,≤ 10k,≤ 100,2019-12-16 23:15:00+00:00,2020-01-11 22:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR491122844508356608
3615,CR271134001131945984,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,20,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 21:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR271134001131945984
3616,CR466599337162440704,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,19,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 22:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR466599337162440704
3617,CR27782322371690496,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-13 13:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR27782322371690496
3618,CR31192732563144704,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR31192732563144704
3619,CR546960443013332992,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,15,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 22:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR546960443013332992
3620,CR281811014951895040,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,10k-100k,1k-50k,2019-12-16 22:45:00+00:00,2020-01-13 13:15:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR281811014951895040
3621,CR253100567327408128,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,25,≤ 10k,100-1k,2019-12-17 00:30:00+00:00,2020-01-12 01:45:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR253100567327408128
3622,CR565416089282936832,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,25,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 22:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR565416089282936832
3623,CR362033857215594496,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-12 04:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR362033857215594496
3624,CR45266481398677504,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,6,≤ 10k,≤ 100,2019-12-16 23:00:00+00:00,2020-01-11 22:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR45266481398677504
3625,CR253103041228570624,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,1k-50k,2019-12-16 23:00:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,1000,50000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR253103041228570624
3626,CR212871635890339840,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-12 02:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR212871635890339840
3627,CR384549381451284480,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2019-12-29,8,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2019-12-29 09:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR384549381451284480
3628,CR138540251806171136,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,25,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 22:00:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR138540251806171136
3629,CR276909392115269632,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-13 11:00:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR276909392115269632
3630,CR207244335379382272,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR207244335379382272
3631,CR536405131386683392,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,22,≤ 10k,≤ 100,2019-12-16 22:45:00+00:00,2020-01-11 22:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR536405131386683392
3632,CR11313562332954624,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,23,≤ 10k,≤ 100,2019-12-16 23:00:00+00:00,2020-01-11 22:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR11313562332954624
3633,CR262910684948332544,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-13,28,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-13 13:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR262910684948332544
3634,CR502663318553493504,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-12 02:30:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR502663318553493504
3635,CR505020671483445248,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,23,≤ 10k,≤ 100,2019-12-16 23:00:00+00:00,2020-01-11 22:45:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR505020671483445248
3636,CR242986503460880384,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,19,≤ 10k,≤ 100,2019-12-16 23:00:00+00:00,2020-01-11 22:15:00+00:00,Not targeted,Not targeted,0,100.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR242986503460880384
3637,CR489539547764359168,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 23:00:00+00:00,2020-01-12 02:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR489539547764359168
3638,CR39918456841175040,Text,AR541269233389010944,PRIORITIES USA,EIN ID 47-4596232,2019-12-16,2020-01-11,26,≤ 10k,100-1k,2019-12-16 22:45:00+00:00,2020-01-12 02:15:00+00:00,Not targeted,Not targeted,100,1000.0,https://transparencyreport.google.com/political-ads/library/advertiser/AR541269233389010944/creative/CR39918456841175040
